"T.gas","T.liquid","U.gas:0","U.gas:1","U.gas:2","U.liquid:0","U.liquid:1","U.liquid:2","air.gas","alpha.gas","alpha.liquid","alphat.gas","alphat.liquid","d.gas","k.gas","k.liquid","nut.gas","nut.liquid","omega.gas","omega.liquid","p","p_rgh","particle.gas","particle.liquid","particleMass_inAir","water.liquid","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
350,350,0.18629,0.09434,-0.023326,0.18437,0.0075934,-0.0066674,1,0.085684,0.91432,0.34069,1.4313,0.00057861,0.038344,0.013885,0.0024465,0.0010792,15.663,9.8113,1.3939e+07,1.394e+07,0,0.18181,10.963,0.81818,1,0.0178,0,0.15,0.0178
350,350,0.18835,0.093576,-0.02357,0.18641,0.0068209,-0.0067258,1,0.084792,0.91521,0.34066,1.4268,0.00057861,0.038335,0.013887,0.0024463,0.0010758,15.661,9.8135,1.3939e+07,1.394e+07,0,0.18181,10.844,0.81818,1,0.018,0,0.15,0.018
350,350,0.19041,0.092811,-0.023814,0.18845,0.0060484,-0.0067842,1,0.083901,0.9161,0.34062,1.4222,0.00057861,0.038326,0.013889,0.002446,0.0010724,15.659,9.8157,1.3939e+07,1.394e+07,0,0.18182,10.726,0.81818,1,0.0182,0,0.15,0.0182
350,350,0.19247,0.092047,-0.024059,0.19048,0.0052758,-0.0068427,1,0.083009,0.91699,0.34059,1.4177,0.0005786,0.038317,0.013891,0.0024458,0.0010689,15.657,9.8179,1.3939e+07,1.394e+07,0,0.18182,10.607,0.81818,1,0.0184,0,0.15,0.0184
350,350,0.19453,0.091282,-0.024303,0.19252,0.0045033,-0.0069011,1,0.082118,0.91788,0.34055,1.4131,0.0005786,0.038308,0.013893,0.0024455,0.0010655,15.655,9.8201,1.3939e+07,1.394e+07,0,0.18182,10.489,0.81818,1,0.0186,0,0.15,0.0186
350,350,0.1966,0.090518,-0.024547,0.19455,0.0037308,-0.0069595,1,0.081226,0.91877,0.34052,1.4086,0.0005786,0.038299,0.013895,0.0024452,0.0010621,15.653,9.8223,1.3939e+07,1.394e+07,0,0.18182,10.37,0.81818,1,0.0188,0,0.15,0.0188
350,350,0.19866,0.089753,-0.024791,0.19659,0.0029582,-0.007018,1,0.080335,0.91967,0.34048,1.404,0.0005786,0.03829,0.013897,0.002445,0.0010586,15.651,9.8244,1.3939e+07,1.394e+07,0,0.18182,10.252,0.81818,1,0.019,0,0.15,0.019
350,350,0.20072,0.088989,-0.025035,0.19863,0.0021857,-0.0070764,1,0.079443,0.92056,0.34044,1.3995,0.0005786,0.038282,0.013899,0.0024447,0.0010552,15.649,9.8266,1.3939e+07,1.394e+07,0,0.18182,10.133,0.81818,1,0.0192,0,0.15,0.0192
350,350,0.20278,0.088224,-0.025279,0.20066,0.0014132,-0.0071348,1,0.078551,0.92145,0.34041,1.3949,0.0005786,0.038273,0.013901,0.0024445,0.0010518,15.647,9.8288,1.3939e+07,1.394e+07,0,0.18182,10.015,0.81818,1,0.0194,0,0.15,0.0194
350,350,0.20484,0.08746,-0.025523,0.2027,0.00064065,-0.0071933,1,0.07766,0.92234,0.34037,1.3904,0.0005786,0.038264,0.013904,0.0024442,0.0010483,15.645,9.831,1.3939e+07,1.394e+07,0,0.18182,9.8962,0.81818,1,0.0196,0,0.15,0.0196
350,350,0.2069,0.086695,-0.025767,0.20474,-0.00013188,-0.0072517,1,0.076768,0.92323,0.34034,1.3858,0.0005786,0.038255,0.013906,0.002444,0.0010449,15.643,9.8332,1.3939e+07,1.394e+07,0,0.18182,9.7777,0.81818,1,0.0198,0,0.15,0.0198
350,350,0.20896,0.085931,-0.026011,0.20677,-0.00090441,-0.0073101,1,0.075877,0.92412,0.3403,1.3813,0.0005786,0.038246,0.013908,0.0024437,0.0010415,15.64,9.8354,1.3939e+07,1.394e+07,0,0.18182,9.6592,0.81818,1,0.02,0,0.15,0.02
350,350,0.21097,0.085175,-0.026246,0.20877,-0.0016651,-0.0073663,1,0.075057,0.92494,0.34022,1.3801,0.0005786,0.038227,0.013908,0.0024431,0.0010406,15.636,9.8363,1.3939e+07,1.394e+07,0,0.18182,9.5517,0.81818,1,0.0202,0,0.15,0.0202
350,350,0.2129,0.084437,-0.026463,0.21068,-0.0024028,-0.0074181,1,0.074376,0.92562,0.34006,1.3854,0.0005786,0.038189,0.013905,0.002442,0.0010446,15.628,9.8347,1.3939e+07,1.394e+07,0,0.18182,9.4656,0.81818,1,0.0204,0,0.15,0.0204
350,350,0.21484,0.0837,-0.026681,0.21259,-0.0031405,-0.0074699,1,0.073696,0.9263,0.3399,1.3907,0.0005786,0.038151,0.013902,0.0024408,0.0010486,15.62,9.8331,1.3939e+07,1.394e+07,0,0.18182,9.3796,0.81818,1,0.0206,0,0.15,0.0206
350,350,0.21677,0.082962,-0.026898,0.2145,-0.0038782,-0.0075217,1,0.073015,0.92698,0.33974,1.3961,0.0005786,0.038113,0.013899,0.0024397,0.0010526,15.612,9.8314,1.3939e+07,1.394e+07,0,0.18182,9.2936,0.81818,1,0.0208,0,0.15,0.0208
350,350,0.2187,0.082224,-0.027116,0.21641,-0.0046159,-0.0075735,1,0.072334,0.92767,0.33958,1.4014,0.0005786,0.038075,0.013895,0.0024385,0.0010566,15.604,9.8298,1.3939e+07,1.394e+07,0,0.18182,9.2075,0.81818,1,0.021,0,0.15,0.021
350,350,0.22063,0.081486,-0.027333,0.21832,-0.0053536,-0.0076253,1,0.071654,0.92835,0.33942,1.4067,0.0005786,0.038037,0.013892,0.0024374,0.0010606,15.596,9.8282,1.3939e+07,1.394e+07,0,0.18182,9.1215,0.81818,1,0.0212,0,0.15,0.0212
350,350,0.22256,0.080748,-0.027551,0.22023,-0.0060913,-0.0076771,1,0.070973,0.92903,0.33926,1.412,0.0005786,0.037999,0.013889,0.0024362,0.0010646,15.587,9.8266,1.3939e+07,1.394e+07,0,0.18182,9.0354,0.81818,1,0.0214,0,0.15,0.0214
350,350,0.2245,0.08001,-0.027769,0.22214,-0.006829,-0.0077289,1,0.070293,0.92971,0.3391,1.4173,0.0005786,0.037962,0.013886,0.002435,0.0010687,15.579,9.825,1.3939e+07,1.394e+07,0,0.18182,8.9494,0.81818,1,0.0216,0,0.15,0.0216
350,350,0.22643,0.079272,-0.027986,0.22405,-0.0075667,-0.0077807,1,0.069612,0.93039,0.33893,1.4227,0.0005786,0.037924,0.013883,0.0024339,0.0010727,15.571,9.8233,1.3939e+07,1.394e+07,0,0.18182,8.8633,0.81818,1,0.0218,0,0.15,0.0218
350,350,0.22836,0.078534,-0.028204,0.22596,-0.0083044,-0.0078325,1,0.068931,0.93107,0.33877,1.428,0.0005786,0.037886,0.013879,0.0024327,0.0010767,15.563,9.8217,1.3939e+07,1.394e+07,0,0.18182,8.7773,0.81818,1,0.022,0,0.15,0.022
350,350,0.23029,0.077796,-0.028421,0.22787,-0.0090421,-0.0078843,1,0.068251,0.93175,0.33861,1.4333,0.0005786,0.037848,0.013876,0.0024316,0.0010807,15.555,9.8201,1.3939e+07,1.394e+07,0,0.18182,8.6913,0.81818,1,0.0222,0,0.15,0.0222
350,350,0.23222,0.077058,-0.028639,0.22978,-0.0097799,-0.0079361,1,0.06757,0.93243,0.33845,1.4386,0.0005786,0.03781,0.013873,0.0024304,0.0010847,15.546,9.8185,1.3939e+07,1.394e+07,0,0.18182,8.6052,0.81818,1,0.0224,0,0.15,0.0224
350,350,0.23415,0.076321,-0.028856,0.23169,-0.010518,-0.0079879,1,0.066889,0.93311,0.33829,1.4439,0.0005786,0.037772,0.01387,0.0024293,0.0010887,15.538,9.8169,1.3939e+07,1.394e+07,0,0.18182,8.5192,0.81818,1,0.0226,0,0.15,0.0226
350,350,0.23609,0.075583,-0.029074,0.2336,-0.011255,-0.0080397,1,0.066209,0.93379,0.33813,1.4493,0.0005786,0.037734,0.013867,0.0024281,0.0010927,15.53,9.8152,1.3939e+07,1.394e+07,0,0.18182,8.4331,0.81818,1,0.0228,0,0.15,0.0228
350,350,0.23802,0.074845,-0.029291,0.23552,-0.011993,-0.0080915,1,0.065528,0.93447,0.33797,1.4546,0.0005786,0.037696,0.013863,0.002427,0.0010967,15.522,9.8136,1.3939e+07,1.394e+07,0,0.18182,8.3471,0.81818,1,0.023,0,0.15,0.023
350,350,0.23995,0.074107,-0.029509,0.23743,-0.012731,-0.0081433,1,0.064848,0.93515,0.33781,1.4599,0.0005786,0.037658,0.01386,0.0024258,0.0011007,15.514,9.812,1.3939e+07,1.394e+07,0,0.18182,8.261,0.81818,1,0.0232,0,0.15,0.0232
350,350,0.24188,0.073369,-0.029726,0.23934,-0.013468,-0.0081951,1,0.064167,0.93583,0.33765,1.4652,0.0005786,0.03762,0.013857,0.0024247,0.0011048,15.506,9.8104,1.3939e+07,1.394e+07,0,0.18182,8.175,0.81818,1,0.0234,0,0.15,0.0234
350,350,0.24381,0.072631,-0.029944,0.24125,-0.014206,-0.0082469,1,0.063486,0.93651,0.33749,1.4705,0.0005786,0.037583,0.013854,0.0024235,0.0011088,15.497,9.8088,1.3939e+07,1.394e+07,0,0.18182,8.0889,0.81818,1,0.0236,0,0.15,0.0236
350,350,0.24575,0.071893,-0.030162,0.24316,-0.014944,-0.0082987,1,0.062806,0.93719,0.33733,1.4758,0.0005786,0.037545,0.013851,0.0024223,0.0011128,15.489,9.8071,1.3939e+07,1.394e+07,0,0.18182,8.0029,0.81818,1,0.0238,0,0.15,0.0238
350,350,0.24768,0.071155,-0.030379,0.24507,-0.015682,-0.0083506,1,0.062125,0.93787,0.33717,1.4812,0.0005786,0.037507,0.013848,0.0024212,0.0011168,15.481,9.8055,1.3939e+07,1.394e+07,0,0.18182,7.9169,0.81818,1,0.024,0,0.15,0.024
350,350,0.24961,0.070417,-0.030597,0.24698,-0.016419,-0.0084024,1,0.061444,0.93856,0.33701,1.4865,0.0005786,0.037469,0.013844,0.00242,0.0011208,15.473,9.8039,1.3939e+07,1.394e+07,0,0.18182,7.8308,0.81818,1,0.0242,0,0.15,0.0242
350,350,0.25154,0.069679,-0.030814,0.24889,-0.017157,-0.0084542,1,0.060764,0.93924,0.33684,1.4918,0.0005786,0.037431,0.013841,0.0024189,0.0011248,15.465,9.8023,1.3939e+07,1.394e+07,0,0.18182,7.7448,0.81818,1,0.0244,0,0.15,0.0244
350,350,0.25347,0.068941,-0.031032,0.2508,-0.017895,-0.008506,1,0.060083,0.93992,0.33668,1.4971,0.0005786,0.037393,0.013838,0.0024177,0.0011288,15.456,9.8006,1.3939e+07,1.394e+07,0,0.18182,7.6587,0.81818,1,0.0246,0,0.15,0.0246
350,350,0.25541,0.068204,-0.031249,0.25271,-0.018632,-0.0085578,1,0.059402,0.9406,0.33652,1.5024,0.0005786,0.037355,0.013835,0.0024166,0.0011328,15.448,9.799,1.3939e+07,1.394e+07,0,0.18182,7.5727,0.81818,1,0.0248,0,0.15,0.0248
350,350,0.25734,0.067466,-0.031467,0.25462,-0.01937,-0.0086096,1,0.058722,0.94128,0.33636,1.5078,0.0005786,0.037317,0.013832,0.0024154,0.0011368,15.44,9.7974,1.3939e+07,1.394e+07,0,0.18182,7.4866,0.81818,1,0.025,0,0.15,0.025
350,350,0.25927,0.066728,-0.031684,0.25653,-0.020108,-0.0086614,1,0.058041,0.94196,0.3362,1.5131,0.0005786,0.037279,0.013828,0.0024143,0.0011409,15.432,9.7958,1.3939e+07,1.394e+07,0,0.18182,7.4006,0.81818,1,0.0252,0,0.15,0.0252
350,350,0.2612,0.06599,-0.031902,0.25844,-0.020846,-0.0087132,1,0.057361,0.94264,0.33604,1.5184,0.0005786,0.037241,0.013825,0.0024131,0.0011449,15.424,9.7942,1.3939e+07,1.394e+07,0,0.18182,7.3145,0.81818,1,0.0254,0,0.15,0.0254
350,350,0.26313,0.065252,-0.032119,0.26036,-0.021583,-0.008765,1,0.05668,0.94332,0.33588,1.5237,0.0005786,0.037204,0.013822,0.002412,0.0011489,15.416,9.7925,1.3939e+07,1.394e+07,0,0.18182,7.2285,0.81818,1,0.0256,0,0.15,0.0256
350,350,0.26507,0.064514,-0.032337,0.26227,-0.022321,-0.0088168,1,0.055999,0.944,0.33572,1.529,0.0005786,0.037166,0.013819,0.0024108,0.0011529,15.407,9.7909,1.3939e+07,1.394e+07,0,0.18182,7.1425,0.81818,1,0.0258,0,0.15,0.0258
350,350,0.267,0.063776,-0.032555,0.26418,-0.023059,-0.0088686,1,0.055319,0.94468,0.33556,1.5344,0.0005786,0.037128,0.013816,0.0024096,0.0011569,15.399,9.7893,1.3939e+07,1.394e+07,0,0.18182,7.0564,0.81818,1,0.026,0,0.15,0.026
350,350,0.26893,0.063038,-0.032772,0.26609,-0.023796,-0.0089204,1,0.054638,0.94536,0.3354,1.5397,0.0005786,0.03709,0.013812,0.0024085,0.0011609,15.391,9.7877,1.3939e+07,1.394e+07,0,0.18182,6.9704,0.81818,1,0.0262,0,0.15,0.0262
350,350,0.27086,0.0623,-0.03299,0.268,-0.024534,-0.0089722,1,0.053957,0.94604,0.33524,1.545,0.0005786,0.037052,0.013809,0.0024073,0.0011649,15.383,9.7861,1.3939e+07,1.394e+07,0,0.18182,6.8843,0.81818,1,0.0264,0,0.15,0.0264
350,350,0.27279,0.061562,-0.033207,0.26991,-0.025272,-0.009024,1,0.053277,0.94672,0.33508,1.5503,0.0005786,0.037014,0.013806,0.0024062,0.0011689,15.375,9.7844,1.3939e+07,1.394e+07,0,0.18182,6.7983,0.81818,1,0.0266,0,0.15,0.0266
350,350,0.27473,0.060824,-0.033425,0.27182,-0.02601,-0.0090758,1,0.052596,0.9474,0.33492,1.5556,0.0005786,0.036976,0.013803,0.002405,0.0011729,15.367,9.7828,1.3939e+07,1.394e+07,0,0.18182,6.7122,0.81818,1,0.0268,0,0.15,0.0268
350,350,0.27666,0.060086,-0.033642,0.27373,-0.026747,-0.0091277,1,0.051915,0.94808,0.33475,1.561,0.0005786,0.036938,0.0138,0.0024039,0.001177,15.358,9.7812,1.3939e+07,1.394e+07,0,0.18182,6.6262,0.81818,1,0.027,0,0.15,0.027
350,350,0.27859,0.059349,-0.03386,0.27564,-0.027485,-0.0091795,1,0.051235,0.94877,0.33459,1.5663,0.0005786,0.0369,0.013796,0.0024027,0.001181,15.35,9.7796,1.3939e+07,1.394e+07,0,0.18182,6.5401,0.81818,1,0.0272,0,0.15,0.0272
350,350,0.28052,0.058611,-0.034077,0.27755,-0.028223,-0.0092313,1,0.050554,0.94945,0.33443,1.5716,0.0005786,0.036862,0.013793,0.0024016,0.001185,15.342,9.778,1.3939e+07,1.394e+07,0,0.18182,6.4541,0.81818,1,0.0274,0,0.15,0.0274
350,350,0.28245,0.057873,-0.034295,0.27946,-0.02896,-0.0092831,1,0.049873,0.95013,0.33427,1.5769,0.0005786,0.036825,0.01379,0.0024004,0.001189,15.334,9.7763,1.3939e+07,1.394e+07,0,0.18182,6.3681,0.81818,1,0.0276,0,0.15,0.0276
350,350,0.28438,0.057135,-0.034513,0.28137,-0.029698,-0.0093349,1,0.049193,0.95081,0.33411,1.5822,0.0005786,0.036787,0.013787,0.0023993,0.001193,15.326,9.7747,1.3939e+07,1.394e+07,0,0.18182,6.282,0.81818,1,0.0278,0,0.15,0.0278
350,350,0.28632,0.056397,-0.03473,0.28328,-0.030436,-0.0093867,1,0.048512,0.95149,0.33395,1.5876,0.0005786,0.036749,0.013784,0.0023981,0.001197,15.317,9.7731,1.3939e+07,1.394e+07,0,0.18182,6.196,0.81818,1,0.028,0,0.15,0.028
350,350,0.28825,0.055659,-0.034948,0.2852,-0.031174,-0.0094385,1,0.047831,0.95217,0.33379,1.5929,0.0005786,0.036711,0.013781,0.0023969,0.001201,15.309,9.7715,1.3939e+07,1.394e+07,0,0.18182,6.1099,0.81818,1,0.0282,0,0.15,0.0282
350,350,0.29018,0.054921,-0.035165,0.28711,-0.031911,-0.0094903,1,0.047151,0.95285,0.33363,1.5982,0.0005786,0.036673,0.013777,0.0023958,0.001205,15.301,9.7699,1.3939e+07,1.394e+07,0,0.18182,6.0239,0.81818,1,0.0284,0,0.15,0.0284
350,350,0.29211,0.054183,-0.035383,0.28902,-0.032649,-0.0095421,1,0.04647,0.95353,0.33347,1.6035,0.0005786,0.036635,0.013774,0.0023946,0.001209,15.293,9.7682,1.3939e+07,1.394e+07,0,0.18182,5.9378,0.81818,1,0.0286,0,0.15,0.0286
350,350,0.29404,0.053445,-0.0356,0.29093,-0.033387,-0.009594,1,0.045789,0.95421,0.33331,1.6088,0.0005786,0.036597,0.013771,0.0023935,0.0012131,15.285,9.7666,1.3939e+07,1.394e+07,0,0.18182,5.8518,0.81818,1,0.0288,0,0.15,0.0288
350,350,0.29598,0.052707,-0.035818,0.29284,-0.034125,-0.0096458,1,0.045109,0.95489,0.33315,1.6142,0.0005786,0.036559,0.013768,0.0023923,0.0012171,15.277,9.765,1.3939e+07,1.394e+07,0,0.18182,5.7657,0.81818,1,0.029,0,0.15,0.029
350,350,0.29791,0.051969,-0.036035,0.29475,-0.034862,-0.0096976,1,0.044428,0.95557,0.33299,1.6195,0.0005786,0.036521,0.013765,0.0023912,0.0012211,15.268,9.7634,1.3939e+07,1.394e+07,0,0.18182,5.6797,0.81818,1,0.0292,0,0.15,0.0292
350,350,0.29984,0.051231,-0.036253,0.29666,-0.0356,-0.0097494,1,0.043747,0.95625,0.33282,1.6248,0.0005786,0.036484,0.013761,0.00239,0.0012251,15.26,9.7618,1.3939e+07,1.394e+07,0,0.18182,5.5936,0.81818,1,0.0294,0,0.15,0.0294
350,350,0.30177,0.050493,-0.036471,0.29857,-0.036338,-0.0098012,1,0.043067,0.95693,0.33266,1.6301,0.0005786,0.036446,0.013758,0.0023889,0.0012291,15.252,9.7601,1.3939e+07,1.394e+07,0,0.18182,5.5076,0.81818,1,0.0296,0,0.15,0.0296
350,350,0.3037,0.049756,-0.036688,0.30048,-0.037075,-0.009853,1,0.042386,0.95761,0.3325,1.6354,0.0005786,0.036408,0.013755,0.0023877,0.0012331,15.244,9.7585,1.3939e+07,1.394e+07,0,0.18182,5.4215,0.81818,1,0.0298,0,0.15,0.0298
350,350,0.30564,0.049018,-0.036906,0.30239,-0.037813,-0.0099048,1,0.041705,0.95829,0.33234,1.6408,0.0005786,0.03637,0.013752,0.0023865,0.0012371,15.236,9.7569,1.3939e+07,1.394e+07,0,0.18182,5.3355,0.81818,1,0.03,0,0.15,0.03
350,350,0.30757,0.04828,-0.037123,0.3043,-0.038551,-0.0099566,1,0.041025,0.95898,0.33218,1.6461,0.0005786,0.036332,0.013749,0.0023854,0.0012411,15.228,9.7553,1.3939e+07,1.394e+07,0,0.18182,5.2494,0.81818,1,0.0302,0,0.15,0.0302
350,350,0.30936,0.047848,-0.037305,0.30608,-0.038972,-0.0099975,1,0.040695,0.9593,0.3318,1.6502,0.0005786,0.036269,0.013747,0.0023826,0.0012442,15.218,9.7562,1.3939e+07,1.394e+07,0,0.18182,5.2088,0.81818,1,0.0304,0,0.15,0.0304
350,350,0.31115,0.047418,-0.037487,0.30786,-0.039392,-0.010038,1,0.040367,0.95963,0.33141,1.6543,0.0005786,0.036207,0.013746,0.0023799,0.0012473,15.209,9.7571,1.3939e+07,1.394e+07,0,0.18182,5.1683,0.81818,1,0.0306,0,0.15,0.0306
350,350,0.31294,0.046987,-0.037668,0.30963,-0.039812,-0.010079,1,0.040038,0.95996,0.33103,1.6583,0.0005786,0.036144,0.013745,0.0023771,0.0012504,15.2,9.758,1.3939e+07,1.394e+07,0,0.18182,5.1278,0.81818,1,0.0308,0,0.15,0.0308
350,350,0.31473,0.046556,-0.03785,0.31141,-0.040232,-0.01012,1,0.039709,0.96029,0.33065,1.6624,0.0005786,0.036082,0.013744,0.0023744,0.0012535,15.191,9.7589,1.3939e+07,1.394e+07,0,0.18182,5.0873,0.81818,1,0.031,0,0.15,0.031
350,350,0.31652,0.046126,-0.038032,0.31319,-0.040652,-0.010161,1,0.03938,0.96062,0.33026,1.6665,0.0005786,0.03602,0.013742,0.0023716,0.0012565,15.182,9.7598,1.3939e+07,1.394e+07,0,0.18182,5.0468,0.81818,1,0.0312,0,0.15,0.0312
350,350,0.31831,0.045695,-0.038213,0.31497,-0.041072,-0.010202,1,0.039051,0.96095,0.32988,1.6706,0.0005786,0.035957,0.013741,0.0023689,0.0012596,15.173,9.7608,1.3939e+07,1.394e+07,0,0.18182,5.0063,0.81818,1,0.0314,0,0.15,0.0314
350,350,0.3201,0.045264,-0.038395,0.31674,-0.041492,-0.010243,1,0.038723,0.96128,0.32949,1.6747,0.0005786,0.035895,0.01374,0.0023661,0.0012627,15.163,9.7617,1.3939e+07,1.394e+07,0,0.18182,4.9657,0.81818,1,0.0316,0,0.15,0.0316
350,350,0.32188,0.044834,-0.038577,0.31852,-0.041912,-0.010283,1,0.038394,0.96161,0.32911,1.6788,0.0005786,0.035832,0.013738,0.0023633,0.0012658,15.154,9.7626,1.3939e+07,1.394e+07,0,0.18182,4.9252,0.81818,1,0.0318,0,0.15,0.0318
350,350,0.32367,0.044403,-0.038758,0.3203,-0.042332,-0.010324,1,0.038065,0.96194,0.32873,1.6829,0.0005786,0.03577,0.013737,0.0023606,0.0012689,15.145,9.7635,1.3939e+07,1.394e+07,0,0.18182,4.8847,0.81818,1,0.032,0,0.15,0.032
350,350,0.32546,0.043972,-0.03894,0.32207,-0.042752,-0.010365,1,0.037736,0.96226,0.32834,1.6869,0.0005786,0.035707,0.013736,0.0023578,0.0012719,15.136,9.7644,1.3939e+07,1.394e+07,0,0.18182,4.8442,0.81818,1,0.0322,0,0.15,0.0322
350,350,0.32725,0.043542,-0.039122,0.32385,-0.043172,-0.010406,1,0.037407,0.96259,0.32796,1.691,0.0005786,0.035645,0.013735,0.0023551,0.001275,15.127,9.7653,1.3939e+07,1.394e+07,0,0.18182,4.8037,0.81818,1,0.0324,0,0.15,0.0324
350,350,0.32904,0.043111,-0.039303,0.32563,-0.043592,-0.010447,1,0.037078,0.96292,0.32757,1.6951,0.0005786,0.035582,0.013733,0.0023523,0.0012781,15.118,9.7662,1.3939e+07,1.394e+07,0,0.18182,4.7631,0.81818,1,0.0326,0,0.15,0.0326
350,350,0.33083,0.04268,-0.039485,0.3274,-0.044012,-0.010488,1,0.03675,0.96325,0.32719,1.6992,0.0005786,0.03552,0.013732,0.0023495,0.0012812,15.108,9.7672,1.3939e+07,1.394e+07,0,0.18182,4.7226,0.81818,1,0.0328,0,0.15,0.0328
350,350,0.33262,0.042249,-0.039667,0.32918,-0.044432,-0.010528,1,0.036421,0.96358,0.32681,1.7033,0.0005786,0.035457,0.013731,0.0023468,0.0012843,15.099,9.7681,1.3939e+07,1.394e+07,0,0.18182,4.6821,0.81818,1,0.033,0,0.15,0.033
350,350,0.33441,0.041819,-0.039848,0.33096,-0.044852,-0.010569,1,0.036092,0.96391,0.32642,1.7074,0.0005786,0.035395,0.01373,0.002344,0.0012873,15.09,9.769,1.3939e+07,1.394e+07,0,0.18182,4.6416,0.81818,1,0.0332,0,0.15,0.0332
350,350,0.3362,0.041388,-0.04003,0.33274,-0.045272,-0.01061,1,0.035763,0.96424,0.32604,1.7115,0.0005786,0.035332,0.013728,0.0023413,0.0012904,15.081,9.7699,1.3939e+07,1.394e+07,0,0.18182,4.6011,0.81818,1,0.0334,0,0.15,0.0334
350,350,0.33799,0.040957,-0.040212,0.33451,-0.045693,-0.010651,1,0.035434,0.96457,0.32565,1.7155,0.0005786,0.03527,0.013727,0.0023385,0.0012935,15.072,9.7708,1.3939e+07,1.394e+07,0,0.18182,4.5606,0.81818,1,0.0336,0,0.15,0.0336
350,350,0.33978,0.040527,-0.040393,0.33629,-0.046113,-0.010692,1,0.035106,0.96489,0.32527,1.7196,0.0005786,0.035207,0.013726,0.0023358,0.0012966,15.063,9.7717,1.3939e+07,1.394e+07,0,0.18182,4.52,0.81818,1,0.0338,0,0.15,0.0338
350,350,0.34157,0.040096,-0.040575,0.33807,-0.046533,-0.010733,1,0.034777,0.96522,0.32489,1.7237,0.0005786,0.035145,0.013724,0.002333,0.0012997,15.053,9.7726,1.3939e+07,1.394e+07,0,0.18182,4.4795,0.81818,1,0.034,0,0.15,0.034
350,350,0.34336,0.039665,-0.040757,0.33984,-0.046953,-0.010773,1,0.034448,0.96555,0.3245,1.7278,0.0005786,0.035082,0.013723,0.0023302,0.0013028,15.044,9.7736,1.3939e+07,1.394e+07,0,0.18182,4.439,0.81818,1,0.0342,0,0.15,0.0342
350,350,0.34515,0.039235,-0.040938,0.34162,-0.047373,-0.010814,1,0.034119,0.96588,0.32412,1.7319,0.0005786,0.03502,0.013722,0.0023275,0.0013058,15.035,9.7745,1.3939e+07,1.394e+07,0,0.18182,4.3985,0.81818,1,0.0344,0,0.15,0.0344
350,350,0.34694,0.038804,-0.04112,0.3434,-0.047793,-0.010855,1,0.03379,0.96621,0.32373,1.736,0.0005786,0.034957,0.013721,0.0023247,0.0013089,15.026,9.7754,1.3939e+07,1.394e+07,0,0.18182,4.358,0.81818,1,0.0346,0,0.15,0.0346
350,350,0.34873,0.038373,-0.041302,0.34517,-0.048213,-0.010896,1,0.033461,0.96654,0.32335,1.7401,0.0005786,0.034895,0.013719,0.002322,0.001312,15.017,9.7763,1.3939e+07,1.394e+07,0,0.18182,4.3174,0.81818,1,0.0348,0,0.15,0.0348
350,350,0.35052,0.037942,-0.041483,0.34695,-0.048633,-0.010937,1,0.033133,0.96687,0.32297,1.7441,0.0005786,0.034832,0.013718,0.0023192,0.0013151,15.007,9.7772,1.3939e+07,1.394e+07,0,0.18182,4.2769,0.81818,1,0.035,0,0.15,0.035
350,350,0.35231,0.037512,-0.041665,0.34873,-0.049053,-0.010978,1,0.032804,0.9672,0.32258,1.7482,0.0005786,0.03477,0.013717,0.0023165,0.0013182,14.998,9.7781,1.3939e+07,1.394e+07,0,0.18182,4.2364,0.81818,1,0.0352,0,0.15,0.0352
350,350,0.3541,0.037081,-0.041847,0.35051,-0.049473,-0.011018,1,0.032475,0.96752,0.3222,1.7523,0.0005786,0.034707,0.013715,0.0023137,0.0013212,14.989,9.7791,1.3939e+07,1.394e+07,0,0.18182,4.1959,0.81818,1,0.0354,0,0.15,0.0354
350,350,0.35589,0.03665,-0.042028,0.35228,-0.049893,-0.011059,1,0.032146,0.96785,0.32181,1.7564,0.0005786,0.034645,0.013714,0.0023109,0.0013243,14.98,9.78,1.3939e+07,1.394e+07,0,0.18182,4.1554,0.81818,1,0.0356,0,0.15,0.0356
350,350,0.35768,0.03622,-0.04221,0.35406,-0.050313,-0.0111,1,0.031817,0.96818,0.32143,1.7605,0.0005786,0.034582,0.013713,0.0023082,0.0013274,14.971,9.7809,1.3939e+07,1.394e+07,0,0.18182,4.1148,0.81818,1,0.0358,0,0.15,0.0358
350,350,0.35947,0.035789,-0.042392,0.35584,-0.050733,-0.011141,1,0.031489,0.96851,0.32105,1.7646,0.0005786,0.03452,0.013712,0.0023054,0.0013305,14.962,9.7818,1.3939e+07,1.394e+07,0,0.18182,4.0743,0.81818,1,0.036,0,0.15,0.036
350,350,0.36126,0.035358,-0.042573,0.35761,-0.051153,-0.011182,1,0.03116,0.96884,0.32066,1.7687,0.0005786,0.034457,0.01371,0.0023027,0.0013336,14.952,9.7827,1.3939e+07,1.394e+07,0,0.18182,4.0338,0.81818,1,0.0362,0,0.15,0.0362
350,350,0.36305,0.034928,-0.042755,0.35939,-0.051573,-0.011223,1,0.030831,0.96917,0.32028,1.7727,0.0005786,0.034395,0.013709,0.0022999,0.0013366,14.943,9.7836,1.3939e+07,1.3941e+07,0,0.18182,3.9933,0.81818,1,0.0364,0,0.15,0.0364
